SK_ID_CURR,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_TYPE_SUITE,CNT_CHILDREN,NAME_FAMILY_STATUS,OCCUPATION_TYPE,NAME_EDUCATION_TYPE,ORGANIZATION_TYPE,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_ANNUITY,NAME_HOUSING_TYPE,DAYS_LAST_PHONE_CHANGE,AMT_CREDIT,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100143,N,Y,162000.0,State servant,Unaccompanied,0,Married,Core staff,Higher education,Government,0,Revolving loans,M,13500.0,House / apartment,-1499.0,270000.0,270000.0,0.035792000000000000,-22881,-3420,-1481.0,-4802,,1,1,0,1,0,0,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,0.6594043693464780,0.6781247611812600,0.6832688314232290,0.1732,0.0785,0.994,,,0.24,0.1034,0.4583,,0.2983,,0.1974,,0.0266,0.1765,0.0815,0.994,,,0.2417,0.1034,0.4583,,0.3051,,0.2056,,0.0281,0.1749,0.0785,0.994,,,0.24,0.1034,0.4583,,0.3035,,0.2009,,0.0271,,block of flats,0.161,Block,No,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100144,N,N,112500.0,Working,Unaccompanied,0,Separated,Sales staff,Secondary / secondary special,Self-employed,0,Cash loans,F,30028.5,House / apartment,-1282.0,535500.0,535500.0,0.028663,-16759,-4560,-3079.0,-296,,1,1,0,1,0,0,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,,0.6116366959675880,,0.0845,0.0651,0.9757,0.6668,0.0506,0.0,0.1379,0.1667,0.2083,0.0421,0.0605,0.0641,0.0386,0.0241,0.0861,0.0675,0.9757,0.6798,0.051,0.0,0.1379,0.1667,0.2083,0.043,0.0661,0.0668,0.0389,0.0255,0.0854,0.0651,0.9757,0.6713,0.0509,0.0,0.1379,0.1667,0.2083,0.0428,0.0616,0.0652,0.0388,0.0246,reg oper account,block of flats,0.0833,Panel,No,9.0,2.0,9.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100145,Y,Y,202500.0,Working,Family,1,Separated,Laborers,Secondary / secondary special,Self-employed,0,Cash loans,F,16789.5,House / apartment,-1782.0,260725.5,198000.0,0.01885,-16282,-4375,-762.0,-1494,8.0,1,1,0,1,0,0,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,0.6470448716896020,0.7464864055627680,0.7394117535524820,0.0928,0.1,0.9801,0.728,0.0463,0.0,0.2069,0.1667,0.2083,0.0437,0.0756,0.0903,0.0,0.0,0.0945,0.1038,0.9801,0.7387,0.0467,0.0,0.2069,0.1667,0.2083,0.0447,0.0826,0.0941,0.0,0.0,0.0937,0.1,0.9801,0.7316,0.0466,0.0,0.2069,0.1667,0.2083,0.0445,0.077,0.0919,0.0,0.0,reg oper spec account,block of flats,0.071,Panel,No,6.0,0.0,6.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100146,Y,Y,117000.0,Pensioner,Unaccompanied,0,Married,,Secondary / secondary special,XNA,0,Cash loans,M,12456.0,House / apartment,-909.0,327024.0,270000.0,0.00733,-22959,365243,-1730.0,-4047,13.0,1,0,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,,0.28232640421904500,0.7557400501752250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100147,N,Y,135000.0,Working,Unaccompanied,1,Married,Laborers,Secondary / secondary special,Business Entity Type 3,0,Cash loans,F,22099.5,House / apartment,-1198.0,518562.0,463500.0,0.0038130000000000000,-16142,-2832,-3440.0,-3970,,1,1,0,1,0,0,3.0,2,2,SUNDAY,7,0,0,0,0,0,0,0.6846964453639660,0.4109070009841620,0.7380196196295240,0.1144,0.0775,0.9826,,,0.0,0.1379,0.1667,,0.063,,0.0654,,0.0242,0.1166,0.0804,0.9826,,,0.0,0.1379,0.1667,,0.0644,,0.0681,,0.0256,0.1155,0.0775,0.9826,,,0.0,0.1379,0.1667,,0.0641,,0.0666,,0.0247,,block of flats,0.0567,Panel,No,1.0,0.0,1.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
100148,N,Y,247500.0,Commercial associate,Family,0,Married,Medicine staff,Secondary / secondary special,Other,0,Cash loans,F,36459.0,House / apartment,-2415.0,755190.0,675000.0,0.008575,-16340,-8647,-4182.0,-4259,,1,1,0,1,0,0,2.0,2,2,MONDAY,17,0,0,0,0,0,0,0.6177157988717760,0.6605593694772600,0.21155076420525800,0.0495,0.0623,0.9737,,,0.0,0.1034,0.125,,0.0486,,,,,0.0504,0.0646,0.9737,,,0.0,0.1034,0.125,,0.0497,,,,,0.05,0.0623,0.9737,,,0.0,0.1034,0.125,,0.0495,,,,,,block of flats,0.0318,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100149,Y,N,171000.0,Working,Family,0,Married,Low-skill Laborers,Secondary / secondary special,Self-employed,0,Cash loans,M,26374.5,House / apartment,-395.0,539590.5,445500.0,0.030755,-9203,-481,-1642.0,-1639,4.0,1,1,0,1,0,0,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,0.0531827887508412,0.16446313944142300,0.0920128093981064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100151,N,N,135000.0,Commercial associate,Unaccompanied,0,Single / not married,Accountants,Higher education,Business Entity Type 3,0,Cash loans,M,11772.0,House / apartment,-398.0,182016.0,144000.0,0.019101,-16522,-1451,-4101.0,-66,,1,1,0,1,0,0,1.0,2,2,MONDAY,10,0,0,0,0,0,0,,0.6952191372191350,0.7295666907060150,0.0567,0.0331,0.9791,0.7144,0.0208,0.04,0.0345,0.3333,0.375,0.0256,0.0454,0.0434,0.0039,0.0072,0.0578,0.0343,0.9791,0.7256,0.021,0.0403,0.0345,0.3333,0.375,0.0262,0.0496,0.0452,0.0039,0.0076,0.0573,0.0331,0.9791,0.7182,0.0209,0.04,0.0345,0.3333,0.375,0.0261,0.0462,0.0442,0.0039,0.0073,reg oper account,block of flats,0.0471,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100152,N,Y,157500.0,Working,Unaccompanied,0,Married,Sales staff,Secondary / secondary special,Self-employed,0,Cash loans,F,9720.0,Municipal apartment,-1761.0,254412.0,166500.0,0.010032,-16083,-2764,-7358.0,-4654,,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,,0.1654420733377720,0.7490217048463390,0.0742,0.0457,0.9821,0.7552,0.0,0.08,0.069,0.3333,0.375,0.0,0.0605,0.0783,0.0,0.0,0.0756,0.0474,0.9821,0.7648,0.0,0.0806,0.069,0.3333,0.375,0.0,0.0661,0.0815,0.0,0.0,0.0749,0.0457,0.9821,0.7585,0.0,0.08,0.069,0.3333,0.375,0.0,0.0616,0.0797,0.0,0.0,reg oper account,block of flats,0.0752,Panel,No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
100153,Y,Y,202500.0,Working,Family,0,Married,Drivers,Secondary / secondary special,Construction,0,Cash loans,M,32526.0,House / apartment,-1192.0,1107981.0,967500.0,0.031329,-18413,-1895,-10826.0,-1947,15.0,1,1,0,1,0,0,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,,0.6680204349150280,0.3539876078507370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
100154,N,N,144000.0,Working,"Spouse, partner",0,Married,Drivers,Secondary / secondary special,Self-employed,0,Revolving loans,M,9000.0,House / apartment,-329.0,180000.0,180000.0,0.030755,-12157,-2995,-4055.0,-267,,1,1,0,1,0,0,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,0.12739294667525200,0.4949615763457110,0.7380196196295240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100155,N,N,157500.0,Working,Unaccompanied,0,Married,Laborers,Secondary / secondary special,Construction,0,Cash loans,M,21906.0,House / apartment,-524.0,675000.0,675000.0,0.015221,-11944,-2899,-5812.0,-2722,,1,1,1,1,1,0,2.0,2,2,THURSDAY,11,0,1,1,0,1,1,,0.2820783472350260,0.5656079814115490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100156,Y,N,157500.0,Commercial associate,Family,2,Married,Medicine staff,Secondary / secondary special,Medicine,0,Cash loans,F,39127.5,With parents,-2703.0,945000.0,945000.0,0.018209,-14235,-5411,-2248.0,-5376,65.0,1,1,0,1,0,0,4.0,3,3,THURSDAY,14,0,0,0,0,0,0,,0.5978227034457950,0.746300213050371,0.0289,0.0698,0.9682,0.5648,0.0044,0.0,0.1034,0.125,0.125,0.0437,0.0202,0.0264,0.0154,0.0326,0.0294,0.0725,0.9682,0.5818,0.0045,0.0,0.1034,0.125,0.125,0.0447,0.022,0.0275,0.0156,0.0345,0.0291,0.0698,0.9682,0.5706,0.0045,0.0,0.1034,0.125,0.125,0.0444,0.0205,0.0269,0.0155,0.0333,reg oper account,block of flats,0.0278,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
100157,N,Y,180000.0,Working,Unaccompanied,0,Married,,Secondary / secondary special,Business Entity Type 3,0,Cash loans,M,61132.5,House / apartment,0.0,1755000.0,1755000.0,0.014520000000000000,-16086,-1549,-3174.0,-4584,,1,1,0,1,0,0,2.0,2,2,MONDAY,7,0,0,0,0,0,0,0.8678716871178580,0.14768481724551800,0.6690566947824040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100158,N,N,180000.0,Commercial associate,Unaccompanied,0,Married,Core staff,Incomplete higher,Culture,0,Cash loans,M,27486.0,House / apartment,-2041.0,590337.0,477000.0,0.0228,-12348,-1821,-1909.0,-4800,,1,1,0,1,1,0,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,,0.6837025341222020,,0.1515,0.0969,0.995,0.9252,0.0289,0.1332,0.1148,0.375,0.4167,0.0184,0.1219,0.1517,0.0077,0.026,0.1345,0.0659,0.9926,0.902,0.0292,0.1208,0.1034,0.375,0.4167,0.0009,0.1166,0.1351,0.0,0.0,0.1405,0.1091,0.9945,0.9262,0.0291,0.12,0.1034,0.375,0.4167,0.0009,0.1154,0.1587,0.0039,0.0121,reg oper account,block of flats,0.1178,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100159,N,Y,225000.0,Commercial associate,Unaccompanied,0,Married,Sales staff,Secondary / secondary special,Trade: type 7,0,Cash loans,F,41800.5,House / apartment,-700.0,1515415.5,1354500.0,0.0038180000000000000,-14645,-4027,-7154.0,-1969,,1,1,1,1,1,0,2.0,2,2,FRIDAY,3,0,0,0,0,0,0,0.5458589248298450,0.5712502464772470,0.7898803468924870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
100160,N,Y,292500.0,Working,Unaccompanied,0,Married,Managers,Higher education,Business Entity Type 3,1,Cash loans,M,36747.0,House / apartment,-106.0,675000.0,675000.0,0.035792000000000000,-16667,-200,-5239.0,-114,,1,1,1,1,1,0,2.0,2,2,FRIDAY,18,1,1,0,1,1,0,0.3203218651732390,0.6319612327366240,0.28961123838200600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100161,N,Y,90000.0,Commercial associate,Family,0,Married,Sales staff,Secondary / secondary special,Self-employed,0,Cash loans,F,13972.5,House / apartment,-306.0,370629.0,306000.0,0.007120000000000000,-16219,-2599,-9329.0,-4325,,1,1,0,1,0,0,2.0,2,2,MONDAY,9,0,0,0,0,1,1,,0.2653117484731740,0.31703177858344400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100162,N,Y,112500.0,Pensioner,Family,0,Single / not married,,Secondary / secondary special,XNA,0,Cash loans,F,18216.0,House / apartment,-1594.0,547344.0,472500.0,0.020246,-21061,365243,-5439.0,-4488,,1,0,0,1,0,0,1.0,3,3,MONDAY,6,0,0,0,0,0,0,0.5935670746654020,0.5982432424547260,0.23272477626794300,0.0907,0.0992,0.9771,0.6872,0.0,0.0,0.2069,0.1667,0.2083,0.0456,0.0735,0.0854,0.0019,0.003,0.0903,0.1016,0.9772,0.6994,0.0,0.0,0.2069,0.1667,0.2083,0.0419,0.0781,0.087,0.0,0.0,0.0916,0.0992,0.9771,0.6914,0.0,0.0,0.2069,0.1667,0.2083,0.0464,0.0748,0.087,0.0019,0.003,reg oper account,block of flats,0.0669,Panel,No,1.0,1.0,1.0,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100163,N,Y,130500.0,Working,Unaccompanied,0,Separated,,Higher education,Other,0,Cash loans,F,19773.0,House / apartment,-1691.0,550489.5,454500.0,0.018209,-19718,-5717,-8940.0,-3200,,1,1,1,1,1,0,1.0,3,3,FRIDAY,11,0,0,0,0,0,0,0.6569383528999650,0.3909932576851990,0.09507039584133270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100164,Y,N,450000.0,Commercial associate,Unaccompanied,1,Civil marriage,Core staff,Higher education,Self-employed,0,Cash loans,F,43362.0,House / apartment,-845.0,407434.5,387000.0,0.0105,-16097,-2630,-110.0,-3852,3.0,1,1,0,1,0,0,3.0,3,3,WEDNESDAY,17,0,0,0,0,0,0,,0.6220298665860470,0.3280631605201920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100165,Y,Y,175500.0,Pensioner,Family,0,Married,,Secondary / secondary special,XNA,0,Cash loans,F,35568.0,House / apartment,-396.0,1293502.5,1129500.0,0.01885,-21961,365243,-8887.0,-4379,9.0,1,0,0,1,1,0,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,0.5311064035337160,0.6466885821859960,0.8128226070575620,0.068,0.073,0.9876,0.83,0.0283,0.0,0.1724,0.1667,0.125,0.0366,0.0546,0.0714,0.0039,0.0094,0.0693,0.0758,0.9876,0.8367,0.0286,0.0,0.1724,0.1667,0.125,0.0374,0.0597,0.0744,0.0039,0.01,0.0687,0.073,0.9876,0.8323,0.0285,0.0,0.1724,0.1667,0.125,0.0372,0.0556,0.0727,0.0039,0.0096,reg oper account,block of flats,0.0737,Panel,No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100166,N,Y,58500.0,Working,Unaccompanied,3,Married,Core staff,Secondary / secondary special,Government,0,Cash loans,F,15241.5,Municipal apartment,-160.0,152820.0,135000.0,0.025164,-14359,-1894,-2908.0,-4480,,1,1,1,1,0,0,5.0,2,2,FRIDAY,8,0,0,0,0,1,1,,0.5248175794365510,0.15663982703141100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100167,N,Y,180000.0,Commercial associate,Unaccompanied,0,Civil marriage,,Secondary / secondary special,Hotel,0,Cash loans,F,46170.0,House / apartment,-1914.0,427500.0,427500.0,0.026392000000000000,-15127,-1039,-4221.0,-652,,1,1,0,1,1,0,2.0,2,2,FRIDAY,16,0,0,0,0,1,1,,0.5513078693516320,0.16146308000577200,0.0082,,0.9732,,,0.0,0.069,0.0417,,,,0.0084,,0.0,0.0084,,0.9732,,,0.0,0.069,0.0417,,,,0.0088,,0.0,0.0083,,0.9732,,,0.0,0.069,0.0417,,,,0.0086,,0.0,,block of flats,0.0066,"Stone, brick",No,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100173,N,N,117000.0,Working,Unaccompanied,0,Single / not married,Core staff,Higher education,Government,0,Cash loans,F,26725.5,House / apartment,-1166.0,781920.0,675000.0,0.02461,-11633,-2596,-5430.0,-3851,,1,1,0,1,1,0,1.0,2,2,TUESDAY,17,0,0,0,0,0,0,0.7239404653083320,0.6363951652298560,0.4525335592581750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,0.0,1.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100174,N,Y,180000.0,Working,"Spouse, partner",2,Married,Sales staff,Incomplete higher,Self-employed,0,Revolving loans,F,11250.0,Municipal apartment,-307.0,225000.0,225000.0,0.032561,-14597,-1997,-8491.0,-3681,,1,1,1,1,1,0,4.0,1,1,FRIDAY,15,0,0,0,0,0,0,,0.7047931325938470,0.5656079814115490,0.0557,,0.9752,,,0.04,0.0345,0.3333,,0.0361,,0.0383,,0.0028,0.0567,,0.9752,,,0.0403,0.0345,0.3333,,0.0369,,0.04,,0.003,0.0562,,0.9752,,,0.04,0.0345,0.3333,,0.0367,,0.039,,0.0029,,,0.0308,Panel,No,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100175,N,Y,202500.0,Working,Unaccompanied,1,Civil marriage,,Secondary / secondary special,Industry: type 7,0,Cash loans,F,45067.5,House / apartment,-1683.0,1251072.0,1080000.0,0.010147,-16296,-266,-164.0,-4568,,1,1,0,1,0,0,3.0,2,2,TUESDAY,19,0,0,0,0,0,0,0.5803669462489120,0.7636485619996930,0.3296550543128240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100176,N,Y,135000.0,Working,Unaccompanied,0,Married,Laborers,Secondary / secondary special,Government,0,Cash loans,F,31653.0,House / apartment,-131.0,1078200.0,900000.0,0.010006000000000000,-17682,-4319,-2630.0,-1211,,1,1,0,1,1,0,2.0,2,2,WEDNESDAY,6,0,0,0,0,0,0,,0.5852908069048890,0.816092360478441,0.0701,0.0533,0.996,0.9456,0.018000000000000000,0.08,0.069,0.3333,0.375,0.0096,0.0555,0.07,0.0077,0.0164,0.0714,0.0553,0.996,0.9477,0.0182,0.0806,0.069,0.3333,0.375,0.0098,0.0606,0.0729,0.0078,0.0174,0.0708,0.0533,0.996,0.9463,0.0181,0.08,0.069,0.3333,0.375,0.0098,0.0564,0.0713,0.0078,0.0168,reg oper account,block of flats,0.0685,Panel,No,1.0,0.0,1.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100177,N,N,112500.0,Working,Family,1,Civil marriage,,Secondary / secondary special,Self-employed,0,Cash loans,M,33309.0,House / apartment,-328.0,312682.5,297000.0,0.010643000000000000,-14311,-334,-8401.0,-4248,,1,1,1,1,0,0,3.0,2,2,THURSDAY,10,0,1,1,0,1,1,0.31935653689296500,0.6036550365741280,0.5954562029091490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100178,N,Y,119250.0,Working,Unaccompanied,0,Separated,,Higher education,Self-employed,0,Cash loans,F,28917.0,House / apartment,-2085.0,679500.0,679500.0,0.008866000000000000,-19286,-1485,-7887.0,-2835,,1,1,1,1,1,0,1.0,2,2,MONDAY,13,0,0,0,0,0,0,0.7233712633792720,0.7651254360605890,0.4170996682522100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100179,Y,N,202500.0,Commercial associate,Unaccompanied,0,Married,Managers,Higher education,Trade: type 7,0,Cash loans,F,53329.5,House / apartment,-1792.0,675000.0,675000.0,0.031329,-11375,-2311,-180.0,-2009,4.0,1,1,0,1,0,0,2.0,2,2,MONDAY,13,0,0,0,0,0,0,0.6748315126672110,0.6161564242321510,0.6738300778602000,0.5845,0.457,0.9945,0.9252,0.3468,0.6,0.2414,0.9167,0.5,0.2847,0.4287,0.7187,0.2201,0.7729,0.5956,0.4742,0.9945,0.9281,0.35,0.6042,0.2414,0.9167,0.5,0.2912,0.4683,0.7488,0.2218,0.8183,0.5902,0.457,0.9945,0.9262,0.349,0.6,0.2414,0.9167,0.5,0.2896,0.4361,0.7317,0.2213,0.7892,reg oper account,block of flats,0.7334,Monolithic,No,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
